iso639_3,name,alt_names,iso639_1,iso639_2b,iso639_2t,scope,type,glottocode,family,family_glottocode,is_isolate,countries,latitude,longitude
bun,Sherbro,Amampa;Bullom;Bulom;Mampa;Mampwa;Shiba;Southern Bullom,,,,individual,living,sher1258,Atlantic-Congo,atla1278,false,SL,7.77585,-12.7405
shr,Shi,Mashi,,,,individual,living,shii1238,Atlantic-Congo,atla1278,false,BI;CD;RW,-2.55777,28.6122
gua,Shiki,Guba;Gubawa;Gubi;Mashiki,,,,individual,living,shik1242,Atlantic-Congo,atla1278,false,NG,10.5238,9.72769
shk,Shilluk,Chulla;Colo;Colo (Shilluk);Dhocolo;Shulla;Šilluk,,,,individual,living,shil1265,Nilotic,nilo1247,false,SD;SS,9.85472,31.7926
sna,Shona,"""Swina"";Central Karanga;Chishona;Karanga;Karanga (Central)",sn,sna,sna,individual,living,shon1251,Atlantic-Congo,atla1278,false,BW;ZA;ZM;ZW,-17.20849,29.75725
bcv,Shoo-Minda-Nye,,,,,individual,living,shoo1247,Atlantic-Congo,atla1278,false,NG,8.92577,10.9642
shg,Shua,Deti;Mashuakwe;Shua-Khwe;Tshumakwe,,,,individual,living,shua1254,Khoe-Kwadi,khoe1240,false,BW;ZW,-21.52,26.0238
suj,Shubi,Sinja;Subi;Urushubi,,,,individual,living,shub1238,Atlantic-Congo,atla1278,false,BI;TZ,-2.97663,31.0681
shw,Shwai,Chirumba;Cwaya;Ludumor;Shirumba;Shuway,,,,individual,living,shwa1239,Heibanic,heib1242,false,SD,11.2708,30.3533
sif,Siamou,Seme;Siemu;Siémou;Syémou;Sému,,,,individual,living,siam1242,Siamou (isolate),siam1242,true,BF;CI;ML,10.998,-4.92143
sid,Sidamo,Siclamo;Sidaminya;Sidámo 'Afó,,sid,sid,individual,living,sida1246,Afro-Asiatic,afro1255,false,ET,6.74176,38.3729
sgx,Sierra Leone Sign Language,,,,,individual,living,sier1246,Sign Language,sign1238,false,SL,8.483,-13.235
sxe,Sighu,Lesighu;Mississiou,,,,individual,living,sigh1238,Atlantic-Congo,atla1278,false,GA,-0.95605,13.1214
stv,Silt'e,East Gurage;Gurage;Selti;Silt'i;Silte;Silti,,,,individual,living,silt1240,Afro-Asiatic,afro1255,false,ET,7.77004,38.1449
sie,Simaa,Zambia,,,,individual,living,sima1258,Atlantic-Congo,atla1278,false,ZM,-15.7434,22.6455
sbw,Simba,Nsindak,,,,individual,living,simb1254,Atlantic-Congo,atla1278,false,GA,-1.28107,11.1783
sgm,Singa,Lusinga,,,,individual,extinct,sing1266,Atlantic-Congo,atla1278,false,KE,-0.40299,34.17762
skq,Sininkere,Silanke;Silinkere,,,,individual,living,sini1242,Mande,mand1469,false,BF,13.7206,-0.78772
sys,Sinyar,Shamya;Shamyan;Shemya;Sinya;Symiarta;Taar Shamyan;Zimirra,,,,individual,living,siny1243,Central Sudanic,cent2225,false,SD;TD,12.1895,22.5278
swj,Sira,Eshira;Gisira;Ichira;Ishira;Isira;Shira;Shire;Yichira,,,,individual,living,sira1266,Atlantic-Congo,atla1278,false,GA,-1.78084,10.4635
sir,Siri,Sirawa,,,,individual,living,siri1278,Afro-Asiatic,afro1255,false,NG,10.764,9.66743
sld,Sissala,Sisaali;Sisala,,,,individual,living,siss1242,Atlantic-Congo,atla1278,false,BF;GH,11.0916,-2.38217
siz,Siwi,Berber;Berber (Siwa);Oasis Berber;Sioua;Siví;Siwa;Zenati,,,,individual,living,siwi1239,Afro-Asiatic,afro1255,false,EG,29.200415,25.519627
akp,Siwu,Akpafu;Akpafu-Lolobi;Lolobi-Akpafu;Siwusi,,,,individual,living,siwu1238,Atlantic-Congo,atla1278,false,GH,7.23811,0.44362
soc,So (Democratic Republic of Congo),Eso;Gesogo;Heso;So;Soa;Soko,,,,individual,living,sode1235,Atlantic-Congo,atla1278,false,CD,1.25037,23.6907
xog,Soga,Lusoga;Olusoga,,,,individual,living,soga1242,Atlantic-Congo,atla1278,false,UG,0.40456,33.3942
sok,Sokoro,Bedanga,,,,individual,living,soko1263,Afro-Asiatic,afro1255,false,TD,11.4634,17.6423
sby,Soli,Chisoli,,,,individual,living,soli1239,Atlantic-Congo,atla1278,false,ZM,-15.5213,28.7934
som,Somali,Af-Maxaad Tiri;Af-Soomaali;Common Somali;Darod;Isa;Isaq;Sab;Somali Languages;Somali-Aweer;Standard Somali,so,som,som,individual,living,soma1255,Afro-Asiatic,afro1255,false,DJ;ET;KE;SO,4.778704,45.152856
sor,Somrai,East Chadic A.1;Shibne;Sibine;Somrai Group;Somre;Somrei;Soumrai;Soumray;Sounrai;Sumrai,,,,individual,living,somr1248,Afro-Asiatic,afro1255,false,TD,9.65897,16.6784
kgt,Somyev,Fur;Kila;Kila Yang;Kilayen;Sombe;Sombə;Somieve;Somyewe;Somyiwe;Somyɛwɛ,,,,individual,living,somy1238,Atlantic-Congo,atla1278,false,CM;NG,6.90525,11.4826
shc,Sonde,Kisonde;Kisoonde;Soonde,,,,individual,living,sond1250,Atlantic-Congo,atla1278,false,CD,-6.32223,18.3555
sop,Songe,"Kalebwe;Kisonge;Kisongi;Kisongye;Luba-Songi;Lusonge;North Songye, South Songye;Northeast Luba;Songye;Yembe",,,,individual,living,song1303,Atlantic-Congo,atla1278,false,CD,-5.71993,25.2765
soo,Songo,Itsong;Kisongo;Nsong,,,,individual,living,song1299,Atlantic-Congo,atla1278,false,CD,-4.55057,18.4978
soe,Songomeno,Democratic Republic of the Congo,,,,individual,living,song1305,Atlantic-Congo,atla1278,false,CD,-3.81041,21.4223
sod,Songoora,Binja;Kesongola;Songola;Sonγai,,,,individual,living,song1300,Atlantic-Congo,atla1278,false,CD,-2.21871,26.3477
snk,Soninke,Aswanik;Diawara;Gadyaga;Maraka;Marka;Sarahole;Sarahuli;Sarakole;Sarakule;Sarawule;Serahuli;Silabe;Toubakai;Wakore;Walpre,,snk,snk,individual,living,soni1259,Mande,mand1469,false,GM;GN;GW;ML;MR;SN,13.1273,-11.7178
teu,Soo,So;Tepes;Tepeth,,,,individual,living,sooo1256,Kuliak,kuli1252,false,UG,2.58367,34.7595
sqt,Soqotri,Saqatri;Socotri;Sokotri;Soqotrí;Soqoṭri;Soqoṭri;Soqoṭrī;South Arabian;Suqutri,,,,individual,living,soqo1240,Afro-Asiatic,afro1255,false,,12.4892,53.9168
sfs,South African Sign Language,,,,,individual,living,sout1404,Sign Language,sign1238,false,ZA,-25.96551,28.11864
lnl,South Central Banda,"Banda;Banda 1st division;Banda, South Central",,,,individual,living,sout2787,Atlantic-Congo,atla1278,false,CD;CF,2.94113,21.051
dib,South Central Dinka,"Agar;Central Dinka;Dinka;Dinka, South Central;Mittel-Dinka",,,,individual,living,sout2833,Nilotic,nilo1247,false,SS,6.7307,30.3021
fal,South Fali,"Fali;Fali, South",,,,individual,living,sout2782,Atlantic-Congo,atla1278,false,CM,9.51408,13.6164
giz,South Giziga,"Gisiga;Gisiga-South;Gisika;Giziga;Giziga, South;Giziga-South;Guiziga;North and Giziga;South;South Gisiga",,,,individual,living,sout3051,Afro-Asiatic,afro1255,false,CM,10.2809,14.1931
nbl,South Ndebele,"Ndebele, South",nr,nbl,nbl,individual,living,sout3270,Atlantic-Congo,atla1278,false,ZA,-28.9,30.2
ijs,Southeast Ijo,"Brass Ijo;Ijaw;Ijo, Southeast;Ịjọ",,,,individual,living,sout2774,Ijoid,ijoi1239,false,NG,4.44235,6.32192
dks,Southeastern Dinka,"Bor;Dinka;Dinka, Southeastern;Eastern Dinka;Ost-Dinka",,,,individual,living,sout2834,Nilotic,nilo1247,false,SS,7.02206,31.285
bzc,Southern Betsimisaraka Malagasy,"Malagasy, Southern Betsimisaraka",,,,individual,living,sout2920,Austronesian,aust1307,false,MG,-22.8,47.82
biv,Southern Birifor,"Birifo;Birifor, Southern;Ghana Birifor",,,,individual,living,sout2790,Atlantic-Congo,atla1278,false,BF;CI;GH,9.2873,-2.72672
bwq,Southern Bobo Madaré,"Black Bobo;Bobo;Bobo Fi;Bobo Fing;Bobo Madaré, Southern;Bobo-fing;Southern Bobo Madare;Sya",,,,individual,living,sout2840,Mande,mand1469,false,BF,11.5409,-4.26497
dga,Southern Dagaare,"Dagaare;Dagaare, Southern;Dagaari;Dagara;Dagare;Dagari;Dagati;Dagatri;Dagatsi;Degati;Dogaari;Southern Dagari",,,,individual,living,sout2789,Atlantic-Congo,atla1278,false,BF;GH,10.4226,-2.52265
grj,Southern Grebo,"Grebo;Grebo, Southern",,,,individual,living,sout2826,Kru,krua1234,false,CI;LR,4.47607,-7.56872
kss,Southern Kisi,"Gisi;Gissi;Gizi;Kisi;Kisi (Southern);Kisi, Southern;Kissi;Kissien;Southern dialect",,,,individual,living,sout2778,Atlantic-Congo,atla1278,false,GN;LR;SL,8.32448,-10.3377
snm,Southern Ma'di,"Ma'di, Southern",,,,individual,living,sout2828,Central Sudanic,cent2225,false,UG,2.8735,31.25
nqg,Southern Nago,"Ede Nago;Nago;Nago, Southern;Nagot;Nagots",,,,individual,living,eden1244,Atlantic-Congo,atla1278,false,BJ;NG,6.75763,2.64908
nbw,Southern Ngbandi,"Dendi;Mbangi;Mbati;Mongbandi;Mongwandi;Ngbandi;Ngbandi, Southern;Ngbandi-Ngiri;Ngbandi-Sud;Ngwandi;Yakoma (Sango)",,,,individual,living,sout2784,Atlantic-Congo,atla1278,false,CD,2.5414,19.5939
nnw,Southern Nuni,"Nibulu;Nouni;Nounouma;Nuna;Nune;Nuni;Nuni, Southern;Nunuma;Nuruma",,,,individual,living,sout2795,Atlantic-Congo,atla1278,false,BF;GH,11.5186,-2.14385
sbd,Southern Samo,"Samo;Samo, Southern;San;Sane;Somono",,,,individual,living,sout2844,Mande,mand1469,false,BF,12.713,-2.9052
sot,Southern Sotho,"S Sotho;Sesotho;Sisutho;Sotho;Sotho (South);Sotho (Southern);Sotho, Southern;Soto;Southern;Souto;Suthu;Suto",st,sot,sot,individual,living,sout2807,Atlantic-Congo,atla1278,false,LS;ZA,-28.78,27.89
wib,Southern Toussian,"Toussian;Toussian (Northern);Toussian (Southern);Toussian (Win);Toussian, Southern;Tusia;Tusian;Tusya;Tusya(ng);Tusyã;Win",,,,individual,living,sout2797,Atlantic-Congo,atla1278,false,BF;CI,10.877,-4.65678
gso,Southwest Gbaya,"Gbaya;Gbaya Sud-Ouest;Gbaya, Southwest",,,,individual,living,sout2785,Atlantic-Congo,atla1278,false,CF;CM,4.70037,14.9569
dik,Southwestern Dinka,"Dinka;Dinka, Southwestern;Rek;West-Dinka;Western Dinka",,,,individual,living,sout2832,Nilotic,nilo1247,false,SD;SS,8.81115,28.0613
spa,Spanish,Castellano;Castilian;Español;Spanisch;Spanish (Canary Islands);Spanish (Peninsular Castilian),es,spa,spa,individual,living,stan1288,Indo-European,indo1319,false,MA,40.4414,-1.11788
arb,Standard Arabic,"Al Arabiya;Al Fus-Ha;Al-Arabiyya;Al-FusHa;al-Fusḥa;Arabic;Arabic (Modern Literary);Arabic (Modern Standard);Arabic, Standard;Classical Arabic;High Arabic;Koranic Arabic;Modern Literary Arabic;Modern Standard Arabic;Qur'anic Arabic;Quranic Arabic;Standard",,,,individual,living,stan1318,Afro-Asiatic,afro1255,false,DJ;DZ;EG;ER;KM;LY;MA;SD;SO;TD;TN;TZ,27.9625,43.8525
zgh,Standard Moroccan Tamazight,"Tamazight, Standard Moroccan",,zgh,zgh,individual,living,stan1324,Afro-Asiatic,afro1255,false,MA,32.7415,-2.40872
sxb,Suba,Olusuba,,,,individual,living,suba1238,Atlantic-Congo,atla1278,false,KE;TZ;UG,-0.95719,34.1033
ssc,Suba-Simbiti,Kisimbiti;Kisuba,,,,individual,living,suba1252,Atlantic-Congo,atla1278,false,TZ,-1.103296,34.268
xsj,Subi,,,,,individual,living,subi1247,Atlantic-Congo,atla1278,false,TZ,-2.93387,31.3594
sbs,Subiya,Chikuahane;Chikuhane;Chikwahane;Ciikuhane;Cisubiya;Echisubia;Kuahane;Kuhane;Kwahane;Mbalangwe;Sesubea;Sesubiya;Subia;Supia;Tjikuhane,,,,individual,living,subi1246,Atlantic-Congo,atla1278,false,BW;NA;ZM;ZW,-17.5696,24.8867
apd,Sudanese Arabic,"Arabic;Arabic, Sudanese;Arabic, Sudanese Spoken;Khartoum Arabic;Sudanese",,,,individual,living,suda1236,Afro-Asiatic,afro1255,false,CF;EG;ER;ET;LY;SD;TD,17.8021,33.3179
pga,Sudanese Creole Arabic,"Arabic, Sudanese Creole;Creole Arabic, Sudanese;Juba Arabic;Pidgin Arabic;Southern Sudan Arabic",,,,individual,living,suda1237,Afro-Asiatic,afro1255,false,SS,5.654,28.774
sgi,Suga,"""Jemjem"";""Njemnjem"";""Nyamnyam"";Galim;Nizaa;Ssuga",,,,individual,living,suga1248,Atlantic-Congo,atla1278,false,CM,7.12906,12.3779
sub,Suku,Kisuku,,,,individual,living,suku1259,Atlantic-Congo,atla1278,false,CD,-5.76495,17.7736
suk,Sukuma,Kesukuma;Kisukuma,,suk,suk,individual,living,suku1261,Atlantic-Congo,atla1278,false,TZ,-3.16082,32.8765
syk,Sukur,Adikimmu Sukur;Gemasakun;Sakul;Sakun;Sugur,,,,individual,living,suku1272,Afro-Asiatic,afro1255,false,NG,10.8933,13.6437
sqm,Suma,'Bokoto;Gbanu;Gbaya;Gbeya;Kara;Souma;Southern Gbaya,,,,individual,living,suma1264,Atlantic-Congo,atla1278,false,CF,7.0953,17.0093
suw,Sumbwa,Kisumbwa,,,,individual,living,sumb1240,Atlantic-Congo,atla1278,false,TZ,-3.47335,31.9457
spp,Supyire Senoufo,"Kampwo dialect;Senoufo (Supyire);Senoufo, Supyire;Sup'ide;Supide;Suppire;Supyire;Supyire (Kampwo)",,,,individual,living,supy1237,Atlantic-Congo,atla1278,false,BF;CI;ML,11.632,-5.87709
tdl,Sur,Dishili;Myet;Nsur;Suru;Tapshin;Tapshinawa,,,,individual,living,surr1238,Atlantic-Congo,atla1278,false,NG,9.47958,9.49007
sbj,Surbakhal,Sourbakhal,,,,individual,living,surb1238,Maban,maba1274,false,TD,13.1331,21.6243
sde,Surubu,Fiti;Skrubu;Srubu;Zurubu,,,,individual,living,suru1258,Atlantic-Congo,atla1278,false,NG,10.2254,8.27136
sus,Susu,Sose;Soso;Soussou;Susoo;Susse;Susu-Yalunka,,sus,sus,individual,living,susu1250,Mande,mand1469,false,GN;GW;SL;SN,10.4046,-13.3628
sdj,Suundi,Kisuundi;Suundi de Kimongo,,,,individual,living,suun1239,Atlantic-Congo,atla1278,false,AO;CD;CG,-4.58488,13.3212
swh,Swahili (individual language),Arab-Swahili;Bravanese dialect;Kisuaheli;Kisuahili;Kiswaheli;Kiswahili;Suahili;Swahili,,,,individual,living,swah1253,Atlantic-Congo,atla1278,false,BI;KE;MZ;RW;SO;TZ;UG,-8.25605,37.624
swa,Swahili (macrolanguage),Congo Swahili;Swahili (individual language),sw,swa,swa,macrolanguage,living,,Atlantic-Congo,,false,BI;CD;KE;MZ;RW;SO;TZ;UG,,
ssw,Swati,Isiswazi;Phuthi;SiSwati;Siswazi;Suací;Swazi;Swazi (Swati);Tekela;Tekeza;Thithiza;Yeyeza,ss,ssw,ssw,individual,living,swat1243,Atlantic-Congo,atla1278,false,LS;MZ;SZ;ZA,-26.0,31.5
sox,Swo,Fo;Shwo;So;So (Cameroon);Sso,,,,individual,living,soca1235,Atlantic-Congo,atla1278,false,CM,3.68257,12.525
shz,Syenara Senoufo,"Senadi;Senar;Senare;Senari;Senoufo, Syenara;Shenara;Syenara",,,,individual,living,syen1235,Atlantic-Congo,atla1278,false,BF;CI;ML,10.5954,-5.8581
cri,Sãotomense,Saotomense;São Tomense;São Tomé,,,,individual,living,saot1239,Indo-European,indo1319,false,ST,0.28332,6.61935
sep,Sìcìté Sénoufo,"Sicite Senoufo;Sucite;Sénoufo, Sìcìté;Sìcìré;Sìcìté;Sìpììté;Tagba",,,,individual,living,sici1249,Atlantic-Congo,atla1278,false,BF;CI;ML,11.1789,-5.28932
lgn,T'apo,"""Langa"";Ansita;Ciita;Cita;Kina;Kwina;Opo;Opo-Shita;Opuo;Opuuo;Opúo;Shiita;Shita;Shitta;Upo",,,,individual,living,opuu1239,Koman,koma1264,false,ET;SS,8.47526,33.853
acq,Ta'izzi-Adeni Arabic,"Arabic;Arabic, Ta'izzi-Adeni;Arabic, Ta'izzi-Adeni Spoken;Djibouti Arabic;Southern Yemeni Spoken Arabic;Yemeni Arabic",,,,individual,living,taiz1242,Afro-Asiatic,afro1255,false,ER,13.6555,45.6411
tap,Taabwa,Ichitaabwa;Rungu;Tabwa;Zabwa,,,,individual,living,taab1238,Atlantic-Congo,atla1278,false,CD;ZM,-7.91416,29.5238
shy,Tachawit,Aurès (Ait Frah);Awras;Awrās;Berber (Chaouia);Chaouia;Chawi;Shawia;Shawiya;Tacawit,,,,individual,living,tach1249,Afro-Asiatic,afro1255,false,DZ;TN,35.1867,6.88901
shi,Tachelhit,Shandu;Shendu;Shilha;Shilha/Tashlhiyt;Southern Shilha;Susiua;Tachelhait;Tachilhit;Tashelhait;Tashelhayt;Tashelheyt;Tashelhit;Tashelhit Berber;Tashilheet;Tashlhiyt;Tasoussit;Śandu,,,,individual,living,tach1250,Afro-Asiatic,afro1255,false,DZ;MA,29.7854,-7.77879
lts,Tachoni,Lutachoni,,,,individual,living,tach1242,Atlantic-Congo,atla1278,false,KE,0.6079,34.8298
dsq,Tadaksahak,Daosahaq;Daoussahaq;Daoussak;Dausahaq;Dawsahaq,,,,individual,living,tada1238,Songhay,song1307,false,DZ;ML,16.685,2.32653
tcd,Tafi,Nyangbo-Tafi;Tegbo,,,,individual,living,tafi1243,Atlantic-Congo,atla1278,false,GH,6.79522,0.39875
oua,Tagargrent,Berber (Ouargla);Berber (Wargla);Ouargla;Ouargli;Teggargrent;Wargla,,,,individual,living,taga1278,Afro-Asiatic,afro1255,false,DZ,31.9454,5.28444
tbm,Tagbu,Tagba;Tagbo,,,,individual,living,tagb1255,Atlantic-Congo,atla1278,false,SS,7.76,27.71
tda,Tagdal,Niger,,,,individual,living,tagd1238,Songhay,song1307,false,NE;NG,16.1908,6.83992
tag,Tagoi,Tagoy;Tagoí;Tumale;Umāle,,,,individual,living,tago1246,Rashad,rash1249,false,SD,12.0346,30.9306
tgw,Tagwana Senoufo,"Senoufo, Tagwana;Tafile;Tafire;Tafiri;Tagbana;Tagbona;Tagouna;Tagwana;Takponi;Takponin",,,,individual,living,tagw1240,Atlantic-Congo,atla1278,false,CI,8.67053,-5.17372
thv,Tahaggart Tamahaq,"Berber (Ghat);Djanet;Ganet;Ghadames;Ghat;Tahaggart;Tamachek;Tamachek';Tamahaq;Tamahaq (Algérie);Tamahaq (Jamahiriya arabe libyenne);Tamahaq (Libia);Tamahaq (Tahaggart);Tamahaq, Tahaggart;Tamashekin;Tamasheq;Tamasheq (Tahaggart);Tomachek;Touareg;Tourage;Toureg;Tuareg;Tuareg (Ahaggar);Tuareg (Air);Tuareg (Ghat);Tuareg (Tahaggart Tamahaq);Tuareg (Tahaggart)",,,,individual,living,taha1241,Afro-Asiatic,afro1255,false,DZ;LY;ML;NE;NG,22.5908,8.73169
dav,Taita,Dabida;Davida;Dawida;Kidabida;Kitaita;Teita,,,,individual,living,tait1250,Atlantic-Congo,atla1278,false,KE;TZ,-3.79347,38.57254
tja,Tajuasohn,Kru;Tajuason;Tajuoso;Tajuosohn,,,,individual,living,taju1238,Kru,krua1234,false,LR,5.50685,-8.98904
tke,Takwane,Thakwani,,,,individual,living,takw1238,Atlantic-Congo,atla1278,false,MW;MZ,-16.2276,36.249
tal,Tal,Amtul;Kwabzak,,,,individual,living,tall1250,Afro-Asiatic,afro1255,false,NG,9.15354,9.50774
tak,Tala,Gurdu-mbaaru;Gurdung;Guruntum;Guruntum-Mbaaru,,,,individual,living,tala1295,Afro-Asiatic,afro1255,false,NG,10.233,9.85457
tlj,Talinga-Bwisi,Bwissi;Kitalinga;Lubwisi;Lubwissi;Mawissi;Olubwisi;Talinga;Talinge,,,,individual,living,tali1258,Atlantic-Congo,atla1278,false,CD;UG,0.676185,29.9494
tlo,Talodi,Ajomang;Gajomang;Jomang;Talodí,,,,individual,living,talo1250,Narrow Talodi,narr1279,false,SD,10.6453,30.4815
tma,Tama (Chad),Jabaal;Miisiirii;Mileere;Tama;Tamok;Tamongobo;Tamot,,,,individual,living,tama1331,Tamaic,tama1329,false,SD;TD,14.332,21.9951
tmh,Tamashek,Tahaggart Tamahaq;Tamasheq;Tawallammat Tamajaq;Tayart Tamajeq,,tmh,tmh,macrolanguage,living,tuar1240,Afro-Asiatic,afro1255,false,BF;DZ;LY;ML;NE;NG,18.814533333333337,5.988933333333334
taq,Tamasheq,"""Tuareg"";Amäšey;Kidal;Kidal Tamasheq;Tamaceq;Tamacheq tahoua;Tamashekin;Tamasheq, Kidal;Tamäšeq;Timbuktu;Tomacheck;Tuareg",,,,individual,living,tama1365,Afro-Asiatic,afro1255,false,BF;ML,14.2038,-2.41269
tdk,Tambas,Fier;Fyer;Tambes;Tembis,,,,individual,living,tamb1267,Afro-Asiatic,afro1255,false,NG,9.36039,9.32836
tax,Tamki,Temki,,,,individual,living,tamk1242,Afro-Asiatic,afro1255,false,TD,11.4926,18.2295
tpm,Tampulma,Tampele;Tamplima;Tampole;Tampolem;Tampolene;Tampolense;Tamprusi;Tamprussi,,,,individual,living,tamp1252,Atlantic-Congo,atla1278,false,GH,9.75577,-1.35467
tdx,Tandroy-Mahafaly Malagasy,"Malagasy, Tandroy-Mahafaly;Tandroy",,,,individual,living,tand1256,Austronesian,aust1307,false,MG,-24.80155,45.9
tan,Tangale,Tanagale;Tangle,,,,individual,living,nucl1696,Afro-Asiatic,afro1255,false,NG,9.75444,11.3228
uji,Tanjijili,Jijili;Koro Funtu of Kafin Koro;Koro Funtu of Minna;Koro of Shakoyi;Ujijili,,,,individual,living,tanj1247,Atlantic-Congo,atla1278,false,NG,9.40121,6.87432
txy,Tanosy Malagasy,"Malagasy, Tanosy",,,,individual,living,tano1246,Austronesian,aust1307,false,MG,-24.9186,47.1357
tza,Tanzanian Sign Language,"""Lugha Ya Bubu"";Lugha Ya Alama",,,,individual,living,tanz1238,Sign Language,sign1238,false,TZ,-6.82431,39.127
rif,Tarifit,Berber (Rif);Fifia;Northern Shilha;Rif;Riff;Rifi;Rifia;Ruafa;Shilha;Tamazight (Ait Rouadi);Tamazight (Arzew);Tamazight (Beni Iznassen);Tamazight (Tunisie);Tamazight (Túnez);Tirifie,,,,individual,living,tari1263,Afro-Asiatic,afro1255,false,DZ;MA,34.916974,-3.430616
txj,Tarjumo,,,,,individual,living,tarj1235,Saharan,saha1256,false,NG,11.852298,13.157959
yer,Tarok,Appa;Yergam;Yergum,,,,individual,living,taro1263,Atlantic-Congo,atla1278,false,NG,8.98356,10.0288
twq,Tasawaq,Ingelshi;Tasawa,,,,individual,living,tasa1240,Songhay,song1307,false,NE;NG,16.7814,6.92037
tvs,Taveta,Kitaveta;Kitubeta;Tubeta,,,,individual,living,tave1240,Atlantic-Congo,atla1278,false,KE;TZ,-3.41822,37.7061
ttq,Tawallammat Tamajaq,"Abinawa;Amazigh;Buzu;Tahoua;Tahoua Tamajeq;Tajag;Tamachek;Tamajaq;Tamajaq, Tawallammat;Tamajeq;Tamashekin;Tamasheq;Tamazheq;Tawallammat;Tewellemet;Tomacheck;Touareg;Tourage;Tuareg",,,,individual,living,tawa1286,Afro-Asiatic,afro1255,false,BF;ML;NE;NG,13.9878,4.47692
twl,Tawara,Tawala,,,,individual,living,tawa1270,Atlantic-Congo,atla1278,false,MZ;ZW,-16.0167,31.621
thz,Tayart Tamajeq,"Amazigh;Tamachek;Tamacheq tahoua;Tamajeq;Tamajeq, Tayart;Tamazheq;Tomacheck;Touareg;Tuareg",,,,individual,living,taya1257,Afro-Asiatic,afro1255,false,NE,16.9232,7.6743
grr,Taznatit,Garawa;Shilha;Touat;Zenati;Zenatia;Zenete;Znatiya,,,,individual,living,tazn1238,Afro-Asiatic,afro1255,false,DZ;MA,29.1107,0.01992
tck,Tchitchege,,,,,individual,living,tchi1245,Atlantic-Congo,atla1278,false,GA,-2.03393,13.6001
bqa,Tchumbuli,Basa;Chombulon;Tchombolo;Tshummbuli,,,,individual,living,tchu1241,Atlantic-Congo,atla1278,false,BJ,8.43449,2.55627
tsy,Tebul Sign Language,,,,,individual,living,tebu1240,Sign Language,sign1238,false,ML,14.499995,-3.499957
dtu,Tebul Ure Dogon,"Dogon, Tebul Ure;Oru Yille;Tebul Ure;Tew Tegu",,,,individual,living,tebu1239,Dogon,dogo1299,false,ML,14.66,-3.1
tuq,Tedaga,Tebou;Tebu;Teda;Tib-bo;Tibbu;Toda;Todaga;Todga;Toubou;Tubu;Tuda;Tudaga;Tū-bu,,,,individual,living,teda1241,Saharan,saha1256,false,LY;NE;NG;TD,18.0426,14.7717
tkq,Tee,Kana;Khana;Tai,,,,individual,living,teee1242,Atlantic-Congo,atla1278,false,NG,4.73213,7.37553
ras,Tegali,Orig;Rashad;Tagale;Tegele;Tekele;Togole;Turjok,,,,individual,living,tega1236,Rashad,rash1249,false,SD,11.9523,31.1112
ebo,Teke-Ebo,Bamboma;Boma;Boo;Boõ;Central Teke;Eboo Teke;Eboom;Iboo;Teke-Boma;Teke-Eboo,,,,individual,living,teke1278,Atlantic-Congo,atla1278,false,CD;CG,-2.384219,15.623277
ifm,Teke-Fuumu,Central Teke;Fumu;Ifumu;Kiteke;South Central Teke;Teke (South Central);Teke du Pool,,,,individual,living,teke1274,Atlantic-Congo,atla1278,false,CD;CG,-3.59003,15.5061
kkw,Teke-Kukuya,Chikuya;Kikuwa;Koukouya;Kukuya dialect;Kukwa;Southern;Southern Teke;Teke;Teke (Kukuya);Teke (South);Teke (Southern),,,,individual,living,teke1280,Atlantic-Congo,atla1278,false,CG;GA,-2.27122,14.4407
lli,Teke-Laali,Ilaali,,,,individual,living,teke1277,Atlantic-Congo,atla1278,false,CG,-3.34458,13.2703
nzu,Teke-Nzikou,Njiunjiu;Njyunjyu,,,,individual,living,teke1279,Atlantic-Congo,atla1278,false,CG,-2.65261,15.2047
teg,Teke-Tege,Iteghe;Katege;Ketego;Northern Teke;Tege;Teghe;Teke;Teke Alima;Teke Kali,,,,individual,living,teke1275,Atlantic-Congo,atla1278,false,CG;GA,-1.61688,14.8664
tyi,Teke-Tsaayi,Getsaayi;Tsaya;Tsaye;Tsayi,,,,individual,living,teke1281,Atlantic-Congo,atla1278,false,CG;GA,-2.98028,13.8603
tyx,Teke-Tyee,West Teke,,,,individual,living,teke1276,Atlantic-Congo,atla1278,false,CG,-3.50685,13.8668
kdh,Tem,Cotocoli;Kotokoli;Temba;Tim;Timu,,,,individual,living,temm1241,Atlantic-Congo,atla1278,false,BJ;GH;TG,8.967,1.136
tjo,Temacine Tamazight,"Oued-Righ Berber;Righ;Tahshanit;Tamazight, Temacine;Tarighit;Taħʃaniʦ;Touggourt;Touggourt Tamazight;Tougourt;Tugurt",,,,individual,living,tema1243,Afro-Asiatic,afro1255,false,DZ,33.3489,6.06562
tbt,Tembo (Kitembo),Chitembo;Kitembo;Nyabungu;Tembo,,,,individual,living,temb1270,Atlantic-Congo,atla1278,false,CD,-1.91863,28.5778
tmv,Tembo (Motembo),Litembo;Motembo;Motembo-Kunda-Buja;Tembo,,,,individual,living,temb1272,Atlantic-Congo,atla1278,false,CD,2.0246,20.36849
tdo,Teme,Tema,,,,individual,living,teme1252,Atlantic-Congo,atla1278,false,NG,8.74437,11.3894
teq,Temein,Rone;Ronge;Temainian;Temeino,,,,individual,living,nucl1339,Temeinic,teme1251,false,SD,11.8275,29.3898
